LTE,510,10,6214,59395615,0,112.7389,-7.2955,4167,50,1,1458832176,1785151263,0
LTE,510,10,6214,59496213,0,112.735,-7.3092,5667,21,1,1458832176,1772988125,0
LTE,510,10,6214,59642891,0,112.7447,-7.2881,3596,50,1,1458832176,1772988126,0
LTE,510,10,6219,59437835,0,112.7775,-7.262,1428,25,1,1458832179,1751505723,0
LTE,510,10,6219,59544095,0,112.774,-7.2693,2557,50,1,1458832179,1772988126,0
LTE,510,10,6222,59513109,0,112.7322,-7.2491,1000,9,1,1458832179,1769474763,0
LTE,510,10,6222,59400459,0,112.7486,-7.25,1480,17,1,1458832179,1769474829,0
LTE,510,10,6222,59513110,0,112.7346,-7.2504,1000,4,1,1441154199,1751339762,0
LTE,510,10,6222,59513099,0,112.7339,-7.2462,1415,20,1,1458832179,1769474828,0
LTE,510,10,6224,56089887,0,112.6153,-7.9821,1000,7,1,1458832180,1757909655,0
LTE,510,10,6228,59437579,0,112.7713,-7.2471,6355,50,1,1458832181,1769474829,0
LTE,510,10,6228,59437589,0,112.7693,-7.2472,2683,50,1,1458832181,1769474829,0
LTE,510,10,6214,59395605,0,112.7377,-7.3005,2249,21,1,1458832176,1785151263,0
LTE,510,10,6212,59581983,0,112.6961,-7.2969,4615,26,1,1458832176,1772988121,0
LTE,510,10,6217,59435029,0,112.7515,-7.2749,2139,11,1,1458832177,1772988126,0
LTE,510,10,6224,56126987,0,112.6324,-7.9877,5826,23,1,1458832180,1757909655,0
LTE,510,10,6214,59642901,0,112.7414,-7.2919,1228,18,1,1458832176,1772988126,0
LTE,510,10,6214,59642911,0,112.7395,-7.2901,500,50,1,1458832176,1772988125,0
LTE,510,10,6214,59544853,0,112.7483,-7.2865,4675,20,1,1458832176,1772988126,0
LTE,510,10,6214,59642902,0,112.7406,-7.2951,1000,7,1,1445408561,1772988126,0
LTE,510,10,6212,59458079,0,112.712,-7.2905,3986,25,1,1458832176,1769474822,0
LTE,510,10,6219,59544085,0,112.7746,-7.2711,1228,50,1,1458832179,1772988126,0
LTE,510,10,6222,59472661,0,112.7244,-7.2543,1000,11,1,1458832179,1769474763,0
LTE,510,10,6222,59513100,0,112.737,-7.2474,1000,4,1,1446717052,1769474828,0
LTE,510,10,6222,59472651,0,112.7302,-7.2509,1000,16,1,1458832179,1769474763,0
LTE,510,10,6212,59518229,0,112.6893,-7.2721,500,36,1,1458832176,1769474822,0
LTE,510,10,6217,59435019,0,112.7456,-7.2755,4434,22,1,1458832177,1772988126,0
LTE,510,10,6219,59399957,0,112.7676,-7.2571,1000,19,1,1458832178,1751505723,0
LTE,510,10,6222,59472662,0,112.7272,-7.2553,1000,6,1,1435277997,1769474763,0
LTE,510,10,6229,59414293,0,112.7455,-7.2375,1000,13,1,1458832181,1769474830,0
LTE,510,10,7248,79893259,0,116.8538,-1.2662,1000,13,1,1458832182,1761643092,0
LTE,510,10,7249,79873291,0,116.8685,-1.2558,1000,12,1,1458832182,1758773936,0
LTE,510,10,7249,79893525,0,116.8675,-1.2511,1000,21,1,1458832182,1761643091,0
